Agency,Rating,Outlook,Date
S&P,BB-,Stable,May 24 2013
S&P,BB,Stable,Sep 21 2009
S&P,BB,Negative,Apr 30 2009
S&P,BB+,Negative,Dec 01 2008
S&P,BB+,Stable,Aug 23 2005
S&P,BB,Positive,Jul 30 2004
